#,Clube,Nome,Gols,Gols esperados (xG),Grandes chances perdidas,Dribles certos,Finalizações,Conversão de gols %,Notas Sofascore,Nota Sofascore,Categoria,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Grandes chances criadas,Assistências,Passes certos,Passes certos %,Passes decisivos,Defesas,Jogos sem ser vazado,Pênalti defendido,Defesas de dentro da área,Saídas do gol
428,Napoli,Mário Rui,,,,,,,6.83,6.83,Passe,,,,,0.0,0.0,154.0,86.03,2.0,,,,,
429,Manchester City,Ederson,,,,,,,6.83,6.83,Passe,,,,,0.0,0.0,207.0,94.09,0.0,,,,,
430,Inter,Matteo Darmian,,,,,,,6.83,6.83,Passe,,,,,0.0,0.0,186.0,81.94,3.0,,,,,
431,Napoli,Giovanni Simeone,,,,,,,6.83,6.83,Passe,,,,,0.0,0.0,17.0,65.38,0.0,,,,,
432,PSV Eindhoven,Sergiño Dest,,,,,,,6.83,6.83,Passe,,,,,0.0,1.0,252.0,87.2,9.0,,,,,
433,Real Sociedad,Javi Galán,,,,,,,6.83,6.83,Passe,,,,,0.0,0.0,61.0,76.25,3.0,,,,,
434,Royal Antwerp FC,Ritchie De Laet,,,,,,,6.83,6.83,Passe,,,,,0.0,0.0,54.0,78.26,2.0,,,,,
435,Milan,Rade Krunić,,,,,,,6.83,6.83,Passe,,,,,0.0,0.0,117.0,90.7,8.0,,,,,
436,Borussia Dortmund,Salih Özcan,,,,,,,6.82,6.82,Passe,,,,,0.0,0.0,194.0,86.22,4.0,,,,,
437,Newcastle United,Jamaal Lascelles,,,,,,,6.82,6.82,Passe,,,,,0.0,0.0,168.0,82.76,1.0,,,,,
438,Atlético Madrid,Stefan Savić,,,,,,,6.82,6.82,Passe,,,,,0.0,0.0,257.0,89.24,1.0,,,,,
439,FK Crvena zvezda,Cherif Ndiaye,,,,,,,6.82,6.82,Passe,,,,,0.0,0.0,57.0,75.0,6.0,,,,,
440,RB Leipzig,Emil Forsberg,,,,,,,6.82,6.82,Passe,,,,,0.0,0.0,74.0,76.29,7.0,,,,,
441,Manchester City,John Stones,,,,,,,6.82,6.82,Passe,,,,,0.0,1.0,291.0,95.41,1.0,,,,,
442,PSV Eindhoven,Hirving Lozano,,,,,,,6.81,6.81,Passe,,,,,0.0,0.0,88.0,83.02,1.0,,,,,
443,Real Sociedad,Robin Le Normand,,,,,,,6.81,6.81,Passe,,,,,0.0,0.0,286.0,89.38,0.0,,,,,
444,Borussia Dortmund,Emre Can,,,,,,,6.81,6.81,Passe,,,,,0.0,0.0,427.0,86.44,4.0,,,,,
445,Manchester City,Kalvin Phillips,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,107.0,91.45,1.0,,,,,
446,Sporting Braga,Sikou Niakaté,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,213.0,87.65,0.0,,,,,
447,RB Leipzig,Mohamed Simakan,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,250.0,82.24,0.0,,,,,
448,FC Bayern München,Konrad Laimer,,,,,,,6.8,6.8,Passe,,,,,0.0,1.0,362.0,86.6,1.0,,,,,
449,Manchester United,Luke Shaw,,,,,,,6.8,6.8,Passe,,,,,0.0,1.0,38.0,71.7,2.0,,,,,
450,Young Boys,Donat Rrudhani,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,1.0,100.0,1.0,,,,,
451,Red Bull Salzburg,Leandro Morgalla,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,5.0,83.33,0.0,,,,,
452,Sevilla,Loïc Badé,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,39.0,82.98,0.0,,,,,
453,Lazio,Manuel Lazzari,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,172.0,82.3,1.0,,,,,
454,FC Porto,Alan Varela,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,328.0,89.86,0.0,,,,,
455,Sporting Braga,Vítor Carvalho,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,171.0,92.93,3.0,,,,,
456,Red Bull Salzburg,Sekou Koita,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,8.0,72.73,3.0,,,,,
457,FC Porto,Zaidu Sanusi,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,120.0,84.51,3.0,,,,,
458,Napoli,Stanislav Lobotka,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,380.0,92.01,3.0,,,,,
459,Red Bull Salzburg,Mads Bidstrup,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,97.0,67.36,0.0,,,,,
460,Arsenal,Fábio Vieira,,,,,,,6.8,6.8,Passe,,,,,0.0,0.0,43.0,87.76,2.0,,,,,
461,RC Lens,Elye Wahi,,,,,,,6.78,6.78,Passe,,,,,0.0,1.0,55.0,78.57,2.0,,,,,
462,Atlético Madrid,César Azpilicueta,,,,,,,6.78,6.78,Passe,,,,,0.0,0.0,149.0,89.76,0.0,,,,,
463,Benfica,Petar Musa,,,,,,,6.78,6.78,Passe,,,,,0.0,0.0,41.0,69.49,4.0,,,,,
464,Galatasaray,Kaan Ayhan,,,,,,,6.78,6.78,Passe,,,,,0.0,0.0,159.0,76.81,2.0,,,,,
465,Real Sociedad,Arsen Zakharyan,,,,,,,6.78,6.78,Passe,,,,,0.0,0.0,91.0,85.05,4.0,,,,,
466,Arsenal,William Saliba,,,,,,,6.78,6.78,Passe,,,,,0.0,0.0,699.0,89.39,0.0,,,,,
467,Borussia Dortmund,Sébastien Haller,,,,,,,6.78,6.78,Passe,,,,,0.0,0.0,12.0,70.59,0.0,,,,,
468,Real Madrid,Fran García,,,,,,,6.78,6.78,Passe,,,,,0.0,1.0,148.0,94.27,3.0,,,,,
469,Feyenoord,Justin Bijlow,,,,,,,6.78,6.78,Passe,,,,,0.0,0.0,142.0,86.59,0.0,,,,,
470,Milan,Tommaso Pobega,,,,,,,6.78,6.78,Passe,,,,,0.0,0.0,25.0,62.5,0.0,,,,,
471,Shakhtar Donetsk,Artem Bondarenko,,,,,,,6.78,6.78,Passe,,,,,0.0,0.0,130.0,90.91,1.0,,,,,
472,1. FC Union Berlin,Paul Jaeckel,,,,,,,6.77,6.77,Passe,,,,,0.0,0.0,37.0,72.55,0.0,,,,,
473,Inter,Carlos Augusto,,,,,,,6.77,6.77,Passe,,,,,0.0,0.0,173.0,77.58,2.0,,,,,
474,FK Crvena zvezda,Vladimir Lučić,,,,,,,6.77,6.77,Passe,,,,,0.0,0.0,78.0,77.23,7.0,,,,,
475,Feyenoord,Ayase Ueda,,,,,,,6.76,6.76,Passe,,,,,0.0,0.0,18.0,72.0,1.0,,,,,
476,Real Sociedad,Aritz Elustondo,,,,,,,6.76,6.76,Passe,,,,,0.0,0.0,92.0,86.79,0.0,,,,,
477,Celtic,Gustaf Lagerbielke,,,,,,,6.75,6.75,Passe,,,,,0.0,0.0,62.0,91.18,0.0,,,,,
478,Manchester United,Kobbie Mainoo,,,,,,,6.75,6.75,Passe,,,,,0.0,0.0,19.0,95.0,0.0,,,,,
479,Feyenoord,Timon Wellenreuther,,,,,,,6.75,6.75,Passe,,,,,0.0,0.0,57.0,89.06,0.0,,,,,
480,FC København,Scott McKenna,,,,,,,6.75,6.75,Passe,,,,,0.0,0.0,69.0,89.61,0.0,,,,,
481,Benfica,Juan Bernat,,,,,,,6.75,6.75,Passe,,,,,0.0,0.0,56.0,96.55,0.0,,,,,
482,1. FC Union Berlin,Diogo Leite,,,,,,,6.75,6.75,Passe,,,,,0.0,0.0,249.0,82.18,2.0,,,,,
483,FC København,Elias Jelert,,,,,,,6.74,6.74,Passe,,,,,0.0,0.0,187.0,80.6,4.0,,,,,
484,Lazio,Adam Marušić,,,,,,,6.74,6.74,Passe,,,,,0.0,0.0,226.0,84.33,4.0,,,,,
485,Red Bull Salzburg,Samson Baidoo,,,,,,,6.74,6.74,Passe,,,,,0.0,0.0,159.0,81.12,0.0,,,,,
486,Young Boys,Meschack Elia,,,,,,,6.73,6.73,Passe,,,,,0.0,0.0,70.0,77.78,10.0,,,,,
487,Atlético Madrid,Saúl Ñíguez,,,,,,,6.73,6.73,Passe,,,,,0.0,0.0,175.0,81.78,3.0,,,,,
488,Newcastle United,Lewis Miley,,,,,,,6.73,6.73,Passe,,,,,0.0,1.0,53.0,80.3,3.0,,,,,
489,1. FC Union Berlin,Leonardo Bonucci,,,,,,,6.73,6.73,Passe,,,,,0.0,0.0,59.0,71.95,0.0,,,,,
490,Arsenal,Oleksandr Zinchenko,,,,,,,6.73,6.73,Passe,,,,,0.0,0.0,209.0,89.32,1.0,,,,,
491,Manchester United,Antony,,,,,,,6.73,6.73,Passe,,,,,0.0,0.0,60.0,78.95,1.0,,,,,
492,Inter,Marko Arnautović,,,,,,,6.73,6.73,Passe,,,,,0.0,0.0,23.0,74.19,0.0,,,,,
493,Borussia Dortmund,Felix Nmecha,,,,,,,6.73,6.73,Passe,,,,,0.0,0.0,89.0,75.42,5.0,,,,,
494,Manchester United,Raphaël Varane,,,,,,,6.73,6.73,Passe,,,,,0.0,0.0,205.0,87.98,0.0,,,,,
495,Sevilla,Marko Dmitrović,,,,,,,6.73,6.73,Passe,,,,,0.0,0.0,81.0,59.12,0.0,,,,,
496,Inter,Kristjan Asllani,,,,,,,6.72,6.72,Passe,,,,,0.0,0.0,140.0,92.11,1.0,,,,,
497,Benfica,Rafa Silva,,,,,,,6.72,6.72,Passe,,,,,0.0,0.0,138.0,81.18,6.0,,,,,
498,Sevilla,Nemanja Gudelj,,,,,,,6.72,6.72,Passe,,,,,0.0,0.0,277.0,87.94,1.0,,,,,
499,Arsenal,Edward Nketiah,,,,,,,6.72,6.72,Passe,,,,,0.0,0.0,34.0,82.93,1.0,,,,,
500,Sporting Braga,Abel Ruíz,,,,,,,6.72,6.72,Passe,,,,,0.0,0.0,50.0,87.72,3.0,,,,,
501,FC Porto,Nico González,,,,,,,6.72,6.72,Passe,,,,,0.0,0.0,67.0,77.01,4.0,,,,,
502,Lazio,Daichi Kamada,,,,,,,6.71,6.71,Passe,,,,,0.0,0.0,104.0,84.55,1.0,,,,,
503,Celtic,Luis Palma,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,79.0,76.7,1.0,,,,,
504,Royal Antwerp FC,Arbnor Muja,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,82.0,78.1,2.0,,,,,
505,Borussia Dortmund,Jamie Gittens,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,35.0,64.81,1.0,,,,,
506,Young Boys,Lewin Blum,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,39.0,69.64,3.0,,,,,
507,Shakhtar Donetsk,Yukhym Konoplia,,,,,,,6.7,6.7,Passe,,,,,0.0,1.0,86.0,79.63,3.0,,,,,
508,FC Bayern München,Frans Krätzig,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,7.0,87.5,0.0,,,,,
509,FC København,Victor Froholdt,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,6.0,66.67,0.0,,,,,
510,Barcelona,Marc Casadó,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,17.0,77.27,0.0,,,,,
511,Manchester United,Hannibal Mejbri,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,19.0,79.17,0.0,,,,,
512,Feyenoord,Antoni Milambo,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,24.0,96.0,1.0,,,,,
513,Real Madrid,Éder Militão,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,3.0,75.0,0.0,,,,,
514,Red Bull Salzburg,Kamil Piątkowski,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,61.0,71.76,0.0,,,,,
515,Sevilla,Boubakary Soumaré,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,141.0,93.38,0.0,,,,,
516,FC København,Viktor Claesson,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,129.0,71.67,7.0,,,,,
517,RC Lens,Kevin Danso,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,190.0,87.16,1.0,,,,,
518,Manchester United,Facundo Pellistri,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,19.0,90.48,1.0,,,,,
519,Red Bull Salzburg,Fernando,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,5.0,71.43,1.0,,,,,
520,FC København,Oscar Højlund,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,16.0,80.0,0.0,,,,,
521,RC Lens,Wesley Saïd,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,10.0,62.5,1.0,,,,,
522,FK Crvena zvezda,Peter Olayinka,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,25.0,59.52,1.0,,,,,
523,Manchester United,Sofyan Amrabat,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,146.0,87.95,1.0,,,,,
524,1. FC Union Berlin,Christopher Trimmel,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,32.0,72.73,2.0,,,,,
525,Feyenoord,Thomas Van den Belt,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,13.0,86.67,0.0,,,,,
526,Red Bull Salzburg,Aleksa Terzić,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,40.0,65.57,4.0,,,,,
527,Lazio,Danilo Cataldi,,,,,,,6.7,6.7,Passe,,,,,0.0,0.0,78.0,86.67,1.0,,,,,
528,RB Leipzig,Castello Lukeba,,,,,,,6.69,6.69,Passe,,,,,0.0,0.0,362.0,90.27,0.0,,,,,
529,RB Leipzig,Eljif Elmas,,,,,,,6.69,6.69,Passe,,,,,0.0,0.0,65.0,85.53,0.0,,,,,
530,Arsenal,Jakub Kiwior,,,,,,,6.68,6.68,Passe,,,,,0.0,0.0,140.0,82.84,3.0,,,,,
531,RC Lens,Facundo Medina,,,,,,,6.68,6.68,Passe,,,,,0.0,0.0,227.0,85.98,2.0,,,,,
532,RC Lens,Adrien Thomasson,,,,,,,6.68,6.68,Passe,,,,,0.0,0.0,77.0,78.57,4.0,,,,,
533,1. FC Union Berlin,Josip Juranović,,,,,,,6.68,6.68,Passe,,,,,0.0,0.0,96.0,75.0,5.0,,,,,
534,Young Boys,Darian Maleš,,,,,,,6.68,6.68,Passe,,,,,0.0,0.0,31.0,73.81,3.0,,,,,
535,FC Bayern München,Eric Maxim Choupo-Moting,,,,,,,6.68,6.68,Passe,,,,,0.0,0.0,14.0,82.35,1.0,,,,,
536,Sevilla,Dodi Lukebakio,,,,,,,6.68,6.68,Passe,,,,,0.0,0.0,52.0,82.54,4.0,,,,,
537,Red Bull Salzburg,Maurits Kjaergaard,,,,,,,6.67,6.67,Passe,,,,,0.0,1.0,65.0,78.31,3.0,,,,,
538,Manchester City,Stefan Ortega,,,,,,,6.67,6.67,Passe,,,,,0.0,0.0,125.0,81.17,0.0,,,,,
539,RB Leipzig,Péter Gulácsi,,,,,,,6.67,6.67,Passe,,,,,0.0,0.0,78.0,83.87,0.0,,,,,
540,FC Bayern München,Sven Ulreich,,,,,,,6.67,6.67,Passe,,,,,0.0,0.0,95.0,77.24,0.0,,,,,
541,Royal Antwerp FC,Mandela Keita,,,,,,,6.67,6.67,Passe,,,,,0.0,0.0,92.0,87.62,0.0,,,,,
542,Sevilla,Mariano Díaz,,,,,,,6.67,6.67,Passe,,,,,0.0,0.0,7.0,50.0,0.0,,,,,
543,Benfica,David Neres,,,,,,,6.67,6.67,Passe,,,,,0.0,0.0,49.0,85.96,1.0,,,,,
544,Galatasaray,Tanguy Ndombélé,,,,,,,6.67,6.67,Passe,,,,,0.0,0.0,38.0,92.68,0.0,,,,,
545,Lazio,Nicolò Rovella,,,,,,,6.67,6.67,Passe,,,,,0.0,0.0,92.0,88.46,1.0,,,,,
546,Benfica,Orkun Kökçü,,,,,,,6.66,6.66,Passe,,,,,0.0,0.0,115.0,81.56,2.0,,,,,
547,FK Crvena zvezda,Marko Stamenić,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,58.0,74.36,0.0,,,,,
548,Manchester United,Jonny Evans,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,38.0,82.61,0.0,,,,,
549,Celtic,Nathaniel Phillips,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,88.0,90.72,0.0,,,,,
550,RC Lens,Ruben Aguilar,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,19.0,76.0,0.0,,,,,
551,Barcelona,Iñigo Martínez,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,179.0,86.89,1.0,,,,,
552,RB Leipzig,Lukas Klostermann,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,190.0,95.48,1.0,,,,,
553,FK Crvena zvezda,Kosta Nedeljković,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,68.0,79.07,3.0,,,,,
554,Sevilla,Suso,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,24.0,96.0,0.0,,,,,
555,Real Sociedad,Jon Pacheco,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,64.0,90.14,0.0,,,,,
556,Royal Antwerp FC,Soumaila Coulibaly,,,,,,,6.65,6.65,Passe,,,,,0.0,0.0,307.0,91.37,0.0,,,,,
557,Sporting Braga,Josafat Mendes,,,,,,,6.64,6.64,Passe,,,,,0.0,0.0,95.0,85.59,2.0,,,,,
558,Milan,Yunus Musah,,,,,,,6.64,6.64,Passe,,,,,0.0,0.0,86.0,83.5,2.0,,,,,
559,Celtic,Kyogo Furuhashi,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,29.0,70.73,1.0,,,,,
560,Red Bull Salzburg,Oumar Solet,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,96.0,86.49,0.0,,,,,
561,Sporting Braga,André Horta,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,32.0,88.89,2.0,,,,,
562,RB Leipzig,Timo Werner,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,14.0,63.64,0.0,,,,,
563,Manchester United,Diogo Dalot,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,179.0,78.85,3.0,,,,,
564,FC København,Andreas Cornelius,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,14.0,63.64,2.0,,,,,
565,FC Porto,Jorge Sánchez,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,64.0,80.0,3.0,,,,,
566,1. FC Union Berlin,Robin Knoche,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,150.0,85.71,1.0,,,,,
567,Sevilla,Djibril Sow,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,120.0,85.71,0.0,,,,,
568,RB Leipzig,Benjamin Šeško,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,62.0,72.09,2.0,,,,,
569,RC Lens,Massadio Haïdara,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,45.0,78.95,1.0,,,,,
570,Red Bull Salzburg,Nene Dorgeles,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,30.0,83.33,1.0,,,,,
571,Sporting Braga,José Fonte,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,187.0,88.21,1.0,,,,,
572,Celtic,Cameron Carter-Vickers,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,271.0,91.86,0.0,,,,,
573,RB Leipzig,Nicolas Seiwald,,,,,,,6.63,6.63,Passe,,,,,0.0,0.0,60.0,78.95,2.0,,,,,
574,RB Leipzig,Christoph Baumgartner,,,,,,,6.62,6.62,Passe,,,,,0.0,0.0,33.0,75.0,1.0,,,,,
575,Celtic,Alistair Johnston,,,,,,,6.62,6.62,Passe,,,,,0.0,0.0,284.0,80.68,1.0,,,,,
576,Celtic,Paulo Bernardo,,,,,,,6.62,6.62,Passe,,,,,0.0,0.0,95.0,79.83,1.0,,,,,
577,Galatasaray,Tetê,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,67.0,68.37,3.0,,,,,
578,FK Crvena zvezda,Jean-Philippe Krasso,,,,,,,6.6,6.6,Passe,,,,,0.0,1.0,16.0,48.48,2.0,,,,,
579,Shakhtar Donetsk,Oleksiy Kashchuk,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,8.0,100.0,0.0,,,,,
580,Milan,Chaka Traorè,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,5.0,83.33,1.0,,,,,
581,Young Boys,Łukasz Łakomy,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,10.0,66.67,0.0,,,,,
582,Borussia Dortmund,Giovanni Reyna,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,8.0,88.89,0.0,,,,,
583,Atlético Madrid,Çağlar Söyüncü,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,52.0,94.55,1.0,,,,,
584,Napoli,Hamed Junior Traorè,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,34.0,72.34,3.0,,,,,
585,Lazio,Nicolò Casale,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,146.0,94.81,0.0,,,,,
586,FC Porto,Gonçalo Borges,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,4.0,100.0,0.0,,,,,
587,Sporting Braga,Pizzi,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,24.0,82.76,1.0,,,,,
588,Napoli,Jesper Lindstrøm,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,25.0,78.13,0.0,,,,,
589,Young Boys,Aurèle Amenda,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,124.0,87.94,1.0,,,,,
590,Young Boys,Miguel Changa Chaiwa,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,11.0,57.89,0.0,,,,,
591,Benfica,Chiquinho,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,38.0,92.68,0.0,,,,,
592,Manchester United,Sergio Reguilón,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,56.0,76.71,1.0,,,,,
593,Napoli,Gianluca Gaetano,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,12.0,75.0,1.0,,,,,
594,Arsenal,Mohamed Elneny,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,21.0,84.0,0.0,,,,,
595,Real Sociedad,Umar Sadiq,,,,,,,6.6,6.6,Passe,,,,,0.0,0.0,16.0,84.21,2.0,,,,,
596,Young Boys,Silvère Ganvoula,,,,,,,6.58,6.58,Passe,,,,,0.0,0.0,23.0,65.71,2.0,,,,,
597,Napoli,Juan Jesus,,,,,,,6.58,6.58,Passe,,,,,0.0,0.0,228.0,85.71,0.0,,,,,
598,Royal Antwerp FC,Jean Butez,,,,,,,6.58,6.58,Passe,,,,,0.0,0.0,141.0,74.21,0.0,,,,,
599,Red Bull Salzburg,Karim Konaté,,,,,,,6.58,6.58,Passe,,,,,0.0,0.0,38.0,76.0,3.0,,,,,
600,Celtic,Yang Hyun-Jun,,,,,,,6.58,6.58,Passe,,,,,0.0,0.0,42.0,72.41,1.0,,,,,
601,Red Bull Salzburg,Forson Amankwah,,,,,,,6.58,6.58,Passe,,,,,0.0,0.0,21.0,80.77,1.0,,,,,
602,Real Sociedad,Álvaro Odriozola,,,,,,,6.57,6.57,Passe,,,,,0.0,0.0,41.0,91.11,1.0,,,,,
603,1. FC Union Berlin,Danilho Doekhi,,,,,,,6.57,6.57,Passe,,,,,0.0,0.0,68.0,78.16,0.0,,,,,
604,Celtic,Tomoki Iwata,,,,,,,6.57,6.57,Passe,,,,,0.0,0.0,18.0,78.26,0.0,,,,,
605,RC Lens,Nampalys Mendy,,,,,,,6.57,6.57,Passe,,,,,0.0,0.0,125.0,83.89,2.0,,,,,
606,Napoli,Jens Cajuste,,,,,,,6.56,6.56,Passe,,,,,0.0,0.0,59.0,79.73,0.0,,,,,
607,Newcastle United,Elliot Anderson,,,,,,,6.55,6.55,Passe,,,,,0.0,0.0,11.0,73.33,1.0,,,,,
608,Paris Saint-Germain,Nordi Mukiele,,,,,,,6.55,6.55,Passe,,,,,0.0,0.0,35.0,89.74,0.0,,,,,
609,Borussia Dortmund,Youssoufa Moukoko,,,,,,,6.55,6.55,Passe,,,,,0.0,0.0,8.0,80.0,0.0,,,,,
610,Shakhtar Donetsk,Valeriy Bondar,,,,,,,6.55,6.55,Passe,,,,,0.0,0.0,158.0,90.8,0.0,,,,,
611,FK Crvena zvezda,Jovan Mijatović,,,,,,,6.55,6.55,Passe,,,,,0.0,0.0,18.0,94.74,1.0,,,,,
612,Manchester United,Mason Mount,,,,,,,6.55,6.55,Passe,,,,,0.0,0.0,32.0,86.49,0.0,,,,,
613,PSV Eindhoven,Patrick van Aanholt,,,,,,,6.55,6.55,Passe,,,,,0.0,0.0,35.0,87.5,1.0,,,,,
614,Lazio,Luca Pellegrini,,,,,,,6.55,6.55,Passe,,,,,0.0,0.0,83.0,86.46,0.0,,,,,
615,Benfica,Tiago Gouveia,,,,,,,6.55,6.55,Passe,,,,,0.0,0.0,4.0,66.67,0.0,,,,,
616,Lazio,Elseid Hysaj,,,,,,,6.54,6.54,Passe,,,,,0.0,0.0,157.0,83.51,0.0,,,,,
617,PSV Eindhoven,Guus Til,,,,,,,6.54,6.54,Passe,,,,,0.0,0.0,31.0,81.58,2.0,,,,,
618,1. FC Union Berlin,Janik Haberer,,,,,,,6.54,6.54,Passe,,,,,0.0,0.0,79.0,75.96,3.0,,,,,
619,Celtic,Hyun-gyu Oh,,,,,,,6.54,6.54,Passe,,,,,0.0,0.0,12.0,75.0,0.0,,,,,
620,Manchester United,Alejandro Garnacho,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,60.0,82.19,3.0,,,,,
621,FC Porto,Marko Grujić,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,15.0,60.0,0.0,,,,,
622,RC Lens,David Pereira da Costa,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,50.0,87.72,0.0,,,,,
623,FC Porto,Fábio Cardoso,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,126.0,91.97,0.0,,,,,
624,FC København,Christian Sørensen,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,32.0,82.05,1.0,,,,,
625,FK Crvena zvezda,Nasser Djiga,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,174.0,82.46,1.0,,,,,
626,Feyenoord,Ondrej Lingr,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,24.0,85.71,0.0,,,,,
627,Barcelona,Marcos Alonso,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,69.0,88.46,1.0,,,,,
628,Shakhtar Donetsk,Giorgi Gocholeishvili,,,,,,,6.53,6.53,Passe,,,,,0.0,1.0,81.0,73.64,1.0,,,,,
629,Shakhtar Donetsk,Newerton Palmares,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,33.0,75.0,2.0,,,,,
630,RC Lens,Morgan Guilavogui,,,,,,,6.53,6.53,Passe,,,,,0.0,0.0,18.0,64.29,1.0,,,,,
631,Arsenal,Thomas Partey,,,,,,,6.5,6.5,Passe,,,,,0.0,0.0,8.0,80.0,0.0,,,,,
632,FK Crvena zvezda,Kings Kangwa,,,,,,,6.5,6.5,Passe,,,,,0.0,0.0,8.0,88.89,0.0,,,,,
633,Inter,Emil Audero,,,,,,,6.5,6.5,Passe,,,,,0.0,0.0,29.0,93.55,0.0,,,,,
634,FC Porto,Fran Navarro,,,,,,,6.5,6.5,Passe,,,,,0.0,0.0,1.0,100.0,0.0,,,,,
635,FK Crvena zvezda,Miloš Degenek,,,,,,,6.5,6.5,Passe,,,,,0.0,0.0,0.0,0.0,0.0,,,,,
636,FK Crvena zvezda,Uroš Kabić,,,,,,,6.5,6.5,Passe,,,,,0.0,0.0,2.0,66.67,0.0,,,,,
637,Red Bull Salzburg,Dijon Kameri,,,,,,,6.5,6.5,Passe,,,,,0.0,0.0,3.0,100.0,0.0,,,,,
